file_name,entry_id,block_name,source_tag,name_metal_tag,topology_tag,dim_tag,file_size_bytes,file_sha1,chemical_formula_sum_raw,parse_status,parse_fail_reason
VOVQEE_ASR_pacman.cif,VOVQEE,VOVQEE_ASR_pacman,ASR,,,,5131,4b273f8559a3f8d0043aa5c1aedd49d0f00456b7,'Cu12 Ag8 C24 N24',PASS,
VOXRUY_ASR_pacman.cif,VOXRUY,VOXRUY_ASR_pacman,ASR,,,,11024,02caf94e984119563bbfe7c916ec1c48a6c3b9aa,'Gd4 H60 C72 O24',PASS,
VOXSAF_ASR_pacman.cif,VOXSAF,VOXSAF_ASR_pacman,ASR,,,,11031,a9e25272f7cf1bb6b8720d56b353bc29b06aa85c,'Dy4 H60 C72 O24',PASS,
VOXSEJ_ASR_pacman.cif,VOXSEJ,VOXSEJ_ASR_pacman,ASR,,,,12851,385994e20e7bfe27fd70ef50dcbae6db3b518544,'Eu4 H64 C96 O24',PASS,
VOXSEJ_FSR_pacman.cif,VOXSEJ,VOXSEJ_FSR_pacman,FSR,,,,14375,47f4d95fcc0b6d949711325f5ebc756237660d77,'Eu4 H80 C96 O32',PASS,
VOXTOT_ASR_pacman.cif,VOXTOT,VOXTOT_ASR_pacman,ASR,,,,65402,b4cd9510df6b77f33383c8a1e7a570f37990d5f1,'Cu12 H312 C576 O96',PASS,
VOXTUZ_ASR_pacman.cif,VOXTUZ,VOXTUZ_ASR_pacman,ASR,,,,7963,eef6f5df769e7576c62a2a3913ab680668307755,'Be8 P16 H24 O64',PASS,
VOXVAH_ASR_pacman.cif,VOXVAH,VOXVAH_ASR_pacman,ASR,,,,8097,724ba8e31dee5ed61a1a3d42ade376794c957946,'Be8 P18 H12 O76',PASS,
VOXVAH_FSR_pacman.cif,VOXVAH,VOXVAH_FSR_pacman,FSR,,,,8085,75d8dc01c4742ec0ee6c02d923d6322204f0d753,'Be8 P18 H12 O76',PASS,
VOYGOH_ASR_pacman.cif,VOYGOH,VOYGOH_ASR_pacman,ASR,,,,44545,16bb9a4afef8264ab01feb113475aa9f4ce0e667,'Zn32 Mo96 P8 H96 C168 O272',PASS,
VOYGOH_FSR_pacman.cif,VOYGOH,VOYGOH_FSR_pacman,FSR,,,,50925,35f6904611899d9c4de39a43f22cca2af43bed3a,'Zn32 Mo96 P8 H96 C168 O368',PASS,
VOYWUB_FSR_pacman.cif,VOYWUB,VOYWUB_FSR_pacman,FSR,,,,5643,1ae810a188fc175026d8bba271124e6c6962246b,'Er4 C36 O36',PASS,
VOZDOG_ASR_pacman.cif,VOZDOG,VOZDOG_ASR_pacman,ASR,,,,7420,6c4ee08ce825e1bfa4a230d5a4e03575aae7d11f,'Co2 H44 C46 N4 O8',PASS,
VOZVEN01_ASR_pacman.cif,VOZVEN01,VOZVEN01_ASR_pacman,ASR,,,,22923,1594abb7f3bb582888cff3f4c6935e934f11c251,'Zn16 H96 C144 I40 N48',PASS,
VOZVEN01_FSR_pacman.cif,VOZVEN01,VOZVEN01_FSR_pacman,FSR,,,,22900,1f68c5a74dee637490f9c14fbe9c0a2be3f46f4b,'Zn16 H96 C144 I40 N48',PASS,
VUBFOQ_ASR_pacman.cif,VUBFOQ,VUBFOQ_ASR_pacman,ASR,,,,10808,abf4280b3dfddd758bdecb3907a7348e6c2e4bb7,'Li8 H28 C72 O48',PASS,
VUBFOQ_FSR_pacman.cif,VUBFOQ,VUBFOQ_FSR_pacman,FSR,,,,13866,7129f877d2e97f5b868e8f035deb4873d9ffce64,'Li8 H56 C84 N4 O52',PASS,
VUBGAD_ASR_pacman.cif,VUBGAD,VUBGAD_ASR_pacman,ASR,,,,6408,ff0f94fe56fbeee30937e8131682a83e93c02c7e,'Li8 H16 C36 O28',PASS,
VUBGAD_FSR_pacman.cif,VUBGAD,VUBGAD_FSR_pacman,FSR,,,,6400,c82c0379e2ef00ecf5cb922623ee622ce9a8b7dd,'Li8 H16 C36 O28',PASS,
VUBGIL_ASR_pacman.cif,VUBGIL,VUBGIL_ASR_pacman,ASR,,,,5895,f172798454b8cb1bb3d97c4a021bae86add7e882,'Li8 H12 C36 O24',PASS,
VUBGIL_FSR_pacman.cif,VUBGIL,VUBGIL_FSR_pacman,FSR,,,,5899,f97b4935b51d5d2454586a503872ca65ead7765b,'Li8 H12 C36 O24',PASS,
VUCHIN_FSR_pacman.cif,VUCHIN,VUCHIN_FSR_pacman,FSR,,,,14758,5fdc9b03736cedf6f317372311cdd16de4f749b9,'Co6 H48 C96 N24 Cl12 O32',PASS,
VUDQET_ASR_pacman.cif,VUDQET,VUDQET_ASR_pacman,ASR,,,,4598,49dfbe74e85a1332bb2a3eba04ac3215bb586e73,'Zn4 H8 C28 N4 O16',PASS,
VUDQET_FSR_pacman.cif,VUDQET,VUDQET_FSR_pacman,FSR,,,,4590,f4a3b1317d0badfd4742542a4b8e11c7775724e7,'Zn4 H8 C28 N4 O16',PASS,
VUDXID_FSR_pacman.cif,VUDXID,VUDXID_FSR_pacman,FSR,,,,18476,8cd47c7ad318c0f9406467ea0862b5d12990f0a1,'Dy4 Cu6 H84 C100 S8 N12 O62',PASS,
VUFBEE_ASR_pacman.cif,VUFBEE,VUFBEE_ASR_pacman,ASR,,,,4478,06526a77df4cab3357c6d7afdbd883b0d93b5913,'Mn2 V8 P8 O40',PASS,
VUFBEE_FSR_pacman.cif,VUFBEE,VUFBEE_FSR_pacman,FSR,,,,5500,73d7ec3073aa1f511068bfe32585b8f57916c700,'Mn2 V8 P8 H8 O48',PASS,
VUHJAK_ASR_pacman.cif,VUHJAK,VUHJAK_ASR_pacman,ASR,,,,15463,586663e5e110528b0674698b32da17f51382ae5f,'Cu18 P12 H48 C84 O66',PASS,
VUHJAK_FSR_pacman.cif,VUHJAK,VUHJAK_FSR_pacman,FSR,,,,15469,4c4717e3574945ea23c20aa5dc953207336f3599,'Cu18 P12 H48 C84 O66',PASS,
VUHMUI_ASR_pacman.cif,VUHMUI,VUHMUI_ASR_pacman,ASR,,,,22750,c2820309288c0f60098051d2db07ae5108ca2475,'Zn14 H96 C144 I40 N48',PASS,
VUHMUI_FSR_pacman.cif,VUHMUI,VUHMUI_FSR_pacman,FSR,,,,22765,2d4fca9d68c2a092c601728f442a280a7ec41442,'Zn14 H96 C144 I40 N48',PASS,
VUHNAP_ASR_pacman.cif,VUHNAP,VUHNAP_ASR_pacman,ASR,,,,22747,69a79bffb7a25e56ebb015894b5d62b8d2e83059,'Zn18 H96 C144 I36 N48',PASS,
VUHNAP_FSR_pacman.cif,VUHNAP,VUHNAP_FSR_pacman,FSR,,,,22755,f48d4889736b96657a8126c10706ce66ec8e86d6,'Zn18 H96 C144 I36 N48',PASS,
VUHPAR_ASR_pacman.cif,VUHPAR,VUHPAR_ASR_pacman,ASR,,,,38861,3d95a622a311be8c4252a2c0d0f53270728c292a,'Zn20 H240 C228 I48 N48 O4',PASS,
VUHPAR_FSR_pacman.cif,VUHPAR,VUHPAR_FSR_pacman,FSR,,,,38748,143a7a29e9e1433579f48683e381d5e6910c120f,'Zn20 H240 C228 I48 N48 O4',PASS,
VUHPOF_ASR_pacman.cif,VUHPOF,VUHPOF_ASR_pacman,ASR,,,,38869,a36202f76ce2b0d4d276b1f52f05b9836bb47aa9,'Zn24 H240 C228 I48 N48',PASS,
VUHPOF_FSR_pacman.cif,VUHPOF,VUHPOF_FSR_pacman,FSR,,,,38764,32deadc3b308893ab02f7cc407980ac4e32beb55,'Zn24 H240 C228 I48 N48',PASS,
VUHPUL_ASR_pacman.cif,VUHPUL,VUHPUL_ASR_pacman,ASR,,,,40161,66299a52e8a107fcdc4fa2b41888fe07e3dd29c7,'Zn24 H240 C228 I56 N48 O12',PASS,
VUHPUL_FSR_pacman.cif,VUHPUL,VUHPUL_FSR_pacman,FSR,,,,40113,002a10f56d418dc576eae5eafbdee95b17725bff,'Zn24 H240 C228 I56 N48 O12',PASS,
VUJBEI_ASR_pacman.cif,VUJBEI,VUJBEI_ASR_pacman,ASR,,,,33506,3fe1db1e5d8455cdf2408d60a211e1043c7d402b,'Zn24 H96 C288 O96',PASS,
VUJBIM_ASR_pacman.cif,VUJBIM,VUJBIM_ASR_pacman,ASR,,,,33503,74f70ddaedd622abecb1431c2f0fe64286a24c29,'Cu24 H96 C288 O96',PASS,
VUJBOS_ASR_pacman.cif,VUJBOS,VUJBOS_ASR_pacman,ASR,,,,57461,66756ddf76f32c313c0fff8c27e93ab6c122e8d9,'Cu24 H264 C480 N8 O96',PASS,
VUKROK_ASR_pacman.cif,VUKROK,VUKROK_ASR_pacman,ASR,,,,9245,9adc98357552aef64c155a96a489d6230b265384,'Ni4 H48 C60 N4 O16',PASS,
VUKROK_FSR_pacman.cif,VUKROK,VUKROK_FSR_pacman,FSR,,,,9245,d33fce1d8e95f13264ab41a64f8c6a7af34ef9bf,'Ni4 H48 C60 N4 O16',PASS,
VUKRUQ_ASR_pacman.cif,VUKRUQ,VUKRUQ_ASR_pacman,ASR,,,,4971,2e791a08dbac49fb2d536b4da79b8cc27ddd46b7,'Ni2 H24 C30 N2 O8',PASS,
VUKRUQ_FSR_pacman.cif,VUKRUQ,VUKRUQ_FSR_pacman,FSR,,,,4989,6c49534a50619d7a723a411c2f12ceba48ca06ab,'Ni2 H24 C30 N2 O8',PASS,
VUKSAX_ASR_pacman.cif,VUKSAX,VUKSAX_ASR_pacman,ASR,,,,9231,dda744d59a72497f54703220177f38d7222f6f65,'Ni4 H48 C60 N4 O16',PASS,
VUKSAX_FSR_pacman.cif,VUKSAX,VUKSAX_FSR_pacman,FSR,,,,9233,104f05727c82c848c8aac0d671b4e6850ecb6921,'Ni4 H48 C60 N4 O16',PASS,
VUKSEB_ASR_pacman.cif,VUKSEB,VUKSEB_ASR_pacman,ASR,,,,5631,9a441121b34cbaafd7ebd53fec8a66552b5fdc9c,'Zn8 H16 C24 O28',PASS,
VUKSEB_FSR_pacman.cif,VUKSEB,VUKSEB_FSR_pacman,FSR,,,,5627,31a5dad5e41d4e8c0b8190fea83042d75b6c0a08,'Zn8 H16 C24 O28',PASS,
VUKSIF_ion_pacman.cif,VUKSIF,VUKSIF_ion_pacman,ion,,,,9353,c1a9f85835d4ba5646ed2d026772b9b5c444b236,'Zn6 H32 C52 N2 O42',PASS,
VUKYOR_ASR_pacman.cif,VUKYOR,VUKYOR_ASR_pacman,ASR,,,,24334,6c38f057d9ff944a7eb31df3cafe40ac874aaf9a,'Zn24 H96 C144 Br52 N48',PASS,
VUKYOR_FSR_pacman.cif,VUKYOR,VUKYOR_FSR_pacman,FSR,,,,24332,5078585df3b401f24a1e3bcb56614392cc320212,'Zn24 H96 C144 Br52 N48',PASS,
VUKYUX_ASR_pacman.cif,VUKYUX,VUKYUX_ASR_pacman,ASR,,,,23672,a3f7fe39a0b58bac6a072d2c3a801965100cb5be,'Zn22 H96 C144 N48 Cl44',PASS,
VUKYUX_FSR_pacman.cif,VUKYUX,VUKYUX_FSR_pacman,FSR,,,,23672,ec9dd4c1e207a123aa963417a73366706ff56916,'Zn22 H96 C144 N48 Cl44',PASS,
VUMBIQ_FSR_pacman.cif,VUMBIQ,VUMBIQ_FSR_pacman,FSR,,,,12336,dd153d3db23d584488274969a768a20b74780500,'Cu8 P12 H44 C64 N8 O44',PASS,
VUMBOW_ASR_pacman.cif,VUMBOW,VUMBOW_ASR_pacman,ASR,,,,14875,82cebed40bc355ebba037484ba286837324b6dbe,'Cu8 P12 H76 C72 N8 O44',PASS,
VUMBOW_FSR_pacman.cif,VUMBOW,VUMBOW_FSR_pacman,FSR,,,,14907,50e2e96489d94ade556bd6e9d11af3808b4a86f7,'Cu8 P12 H76 C72 N8 O44',PASS,
VUMPOL_FSR_pacman.cif,VUMPOL,VUMPOL_FSR_pacman,FSR,,,,9783,748f67675837b30c16ac232ba162710c7fb4a801,'La6 H16 C48 S8 O62',PASS,
VUMPUR_ASR_pacman.cif,VUMPUR,VUMPUR_ASR_pacman,ASR,,,,8474,05377e179a4ffd7119a011bcdff4e2b6dc2038fa,'Nd6 H16 C48 S8 O42',PASS,
VUMPUR_FSR_pacman.cif,VUMPUR,VUMPUR_FSR_pacman,FSR,,,,9644,04a00610a6402af071efdb820975867dbca5d0a1,'Nd6 H16 C48 S8 O60',PASS,
VUMQIG_ASR_pacman.cif,VUMQIG,VUMQIG_ASR_pacman,ASR,,,,17243,53f535ddf1ecc744c2311cb51de6accb356d77aa,'Eu16 H32 C96 S16 O96',PASS,
VUNHAO_ASR_pacman.cif,VUNHAO,VUNHAO_ASR_pacman,ASR,,,,11846,1fbe7dda3a47bf0aef65db6d29f7e8023053eda1,'Fe12 C64 N96',PASS,
VUNHAO_FSR_pacman.cif,VUNHAO,VUNHAO_FSR_pacman,FSR,,,,44852,0d79b88eb120d47eded533c447932ff40ebce0e1,'Fe12 Cu8 H288 C208 N152 O12',PASS,
VUNLIC_ASR_pacman.cif,VUNLIC,VUNLIC_ASR_pacman,ASR,,,,11951,e0dc28ec2d16b57967dcc81701357d09ce177b56,'Mg6 H48 C84 N12 O24',PASS,
VUNLIC_FSR_pacman.cif,VUNLIC,VUNLIC_FSR_pacman,FSR,,,,19706,c450aacc92a959798afbcd582078e45e78bb7342,'Mg6 H120 C116 N20 O32',PASS,
VUNMOI_ASR_pacman.cif,VUNMOI,VUNMOI_ASR_pacman,ASR,,,,3893,3712368797113535a4aacd7676dcf3636d6e7737,'Cu5 H10 C16 O18',PASS,
VUNMOI_FSR_pacman.cif,VUNMOI,VUNMOI_FSR_pacman,FSR,,,,5444,6601fa66b3a5e614d8d03c6ec5738db66ad3c51a,'Cu5 H26 C16 O26',PASS,
VUNPUS_ASR_pacman.cif,VUNPUS,VUNPUS_ASR_pacman,ASR,,,,42312,0e16b7078bd80a69f9555999d1def507c68f3c18,'Co16 H248 C264 N40 O72',PASS,
VUNPUS_FSR_pacman.cif,VUNPUS,VUNPUS_FSR_pacman,FSR,,,,42244,6f1b3dd82cba89a4c3ee32d4f8b63c1cf4242c8e,'Co16 H248 C264 N40 O72',PASS,
VUPZOY_FSR_pacman.cif,VUPZOY,VUPZOY_FSR_pacman,FSR,,,,14628,59929c495279e0dc78c79c9ce11a7045574d853a,'Cd6 H84 C84 O42',PASS,
VUQJUN_FSR_pacman.cif,VUQJUN,VUQJUN_FSR_pacman,FSR,,,,19302,88f20d76a18d365a4be595b0e3874303ca795ac2,'Mn8 H106 C130 N6 O38',PASS,
VUQKOI_ASR_pacman.cif,VUQKOI,VUQKOI_ASR_pacman,ASR,,,,13749,fe6350255d7b24fe84c03c9b7eda450c10f968f0,'Cd6 P4 H80 C64 N28 Cl12 O8',PASS,
VUQKUO_ASR_pacman.cif,VUQKUO,VUQKUO_ASR_pacman,ASR,,,,26065,4d7fb11dd072c6db7b14f1f1fc5f689eff00859a,'Cd8 P8 H160 C128 N56 Cl16 O16',PASS,
VUQKUO_FSR_pacman.cif,VUQKUO,VUQKUO_FSR_pacman,FSR,,,,26054,872030f9846aebf48f24dcb96de1eb45555101d4,'Cd8 P8 H160 C128 N56 Cl16 O16',PASS,
VURNED01_ASR_pacman.cif,VURNED01,VURNED01_ASR_pacman,ASR,,,,5378,25c9afc5c36ec877ceac4b46a8d4cdb64a018b8e,'Zn2 H32 C28 N2 O8',PASS,
VURNED01_FSR_pacman.cif,VURNED01,VURNED01_FSR_pacman,FSR,,,,5366,41a07aa92b14a2a4a8cf039e656e75139450bfb3,'Zn2 H32 C28 N2 O8',PASS,
VURNED02_ASR_pacman.cif,VURNED02,VURNED02_ASR_pacman,ASR,,,,5378,105da560bdb7812fde4ac6d26c09cb4d1cce5fbf,'Zn2 H32 C28 N2 O8',PASS,
VURNED02_FSR_pacman.cif,VURNED02,VURNED02_FSR_pacman,FSR,,,,5368,6b1cb100923829d3e8c12c9c777c77b37fa0f16b,'Zn2 H32 C28 N2 O8',PASS,
VURNED03_ASR_pacman.cif,VURNED03,VURNED03_ASR_pacman,ASR,,,,5374,359783c02f8732b9cb54d8bdb45e0ca39ab05b19,'Zn2 H32 C28 N2 O8',PASS,
VURNED03_FSR_pacman.cif,VURNED03,VURNED03_FSR_pacman,FSR,,,,5378,1f20f8e87a70515752b6a4f969085f3f321f20e9,'Zn2 H32 C28 N2 O8',PASS,
VURNED04_ASR_pacman.cif,VURNED04,VURNED04_ASR_pacman,ASR,,,,5375,d7ff498cbe19dc422c72b365696c414167f3c3ee,'Zn2 H32 C28 N2 O8',PASS,
VURNED04_FSR_pacman.cif,VURNED04,VURNED04_FSR_pacman,FSR,,,,5361,b2714d8a47e3feaaa78677241d1a59835efbbdaa,'Zn2 H32 C28 N2 O8',PASS,
VURNED_FSR_pacman.cif,VURNED,VURNED_FSR_pacman,FSR,,,,5374,813928f5d80af0347a65be6f72666da5ae5d8942,'Zn2 H32 C28 N2 O8',PASS,
VURYOX_ASR_pacman.cif,VURYOX,VURYOX_ASR_pacman,ASR,,,,7422,ff53717233f8f0c8f92451f57b740b49a14bc969,'Cu4 H24 C44 N16 O16',PASS,
VURYOX_FSR_pacman.cif,VURYOX,VURYOX_FSR_pacman,FSR,,,,7410,5e775a94dbb90eb4d45357d5682a540e0f475413,'Cu4 H24 C44 N16 O16',PASS,
VUSKAW_ASR_pacman.cif,VUSKAW,VUSKAW_ASR_pacman,ASR,,,,9155,e85e9c11ba401f986c3d0aa8d509bb7db006fbef,'Zn8 H24 C48 Br24 O26',PASS,
VUSKAW_FSR_pacman.cif,VUSKAW,VUSKAW_FSR_pacman,FSR,,,,9194,aaf642d423dc41126f505205d9c595caa03c7edc,'Zn8 H24 C48 Br24 O26',PASS,
VUSKIE_ASR_pacman.cif,VUSKIE,VUSKIE_ASR_pacman,ASR,,,,10712,ac1f52f91b6713bc38911f846445ade30aeec097,'Zn8 H24 C72 Br24 O26',PASS,
VUSKIE_FSR_pacman.cif,VUSKIE,VUSKIE_FSR_pacman,FSR,,,,10736,b3242023f1e8a80669e739d35afd9bd0f3ce19b5,'Zn8 H24 C72 Br24 O26',PASS,
VUSQIK_ASR_pacman.cif,VUSQIK,VUSQIK_ASR_pacman,ASR,,,,33610,d768fd030822c381c77b23189e022cf79428d807,'Ni4 Sb8 H104 W72 C120 N24 O176',PASS,
VUSQIK_FSR_pacman.cif,VUSQIK,VUSQIK_FSR_pacman,FSR,,,,37694,c5dd6af90397037e3f54004385e2b7da38239bcd,'Ni4 Sb8 H104 W72 C120 N24 O240',PASS,
VUSWAK_ASR_pacman.cif,VUSWAK,VUSWAK_ASR_pacman,ASR,,,,42749,d61928b0978821fe3ca63b693042b578c1f7fb49,'K16 H208 C216 O208',PASS,
VUSWAK_FSR_pacman.cif,VUSWAK,VUSWAK_FSR_pacman,FSR,,,,43677,cae3990906c9be209eaa1615025c8e476696619b,'K16 H208 C216 O222',PASS,
VUSWEO_ASR_pacman.cif,VUSWEO,VUSWEO_ASR_pacman,ASR,,,,15877,9548b41ea439cdc3853d09b753372f0cff6befd6,'Ba4 H92 C72 O68',PASS,
VUSWEO_FSR_pacman.cif,VUSWEO,VUSWEO_FSR_pacman,FSR,,,,16625,da50b918fb752607d3b6b5319360393b2e74975f,'Ba4 H92 C72 O80',PASS,
VUSWIS_ASR_pacman.cif,VUSWIS,VUSWIS_ASR_pacman,ASR,,,,42720,de0fea74144df3c5a9a238f730e5b9096194ef63,'Ba6 H216 C216 O210',PASS,
VUSWIS_FSR_pacman.cif,VUSWIS,VUSWIS_FSR_pacman,FSR,,,,43106,fbacf9edc2b20225f8cc315d1a8f53cd0036ff3c,'Ba6 H216 C216 O216',PASS,
VUSWOY_ion_pacman.cif,VUSWOY,VUSWOY_ion_pacman,ion,,,,45137,9fe569db2efd428ad3005692b81b1b540707b504,'Ba6 H236 C216 Cl12 O214',PASS,
VUTSEL_ion_pacman.cif,VUTSEL,VUTSEL_ion_pacman,ion,,,,13729,1d6c596dd86ca45fa6c1f93df767c6602cc8f493,'Li20 Zr16 C32 O132',PASS,
VUVYET_ASR_pacman.cif,VUVYET,VUVYET_ASR_pacman,ASR,,,,6411,fd12b613dd23416ac3785882c31c733a278cc5d7,'Bi4 C60 O24',PASS,
VUVYET_FSR_pacman.cif,VUVYET,VUVYET_FSR_pacman,FSR,,,,6404,5cd0ecd49536b8ee4fc7badfd9fe3baceeac5b91,'Bi4 C60 O24',PASS,
VUVYIX_ASR_pacman.cif,VUVYIX,VUVYIX_ASR_pacman,ASR,,,,6400,fca8eb7f0db55f7f5f7da315c151d6968b2ee55a,'Bi4 C60 O24',PASS,
VUVYIX_FSR_pacman.cif,VUVYIX,VUVYIX_FSR_pacman,FSR,,,,6396,4d77f1f973506bad4b11cac9f57e26b0887c5ae5,'Bi4 C60 O24',PASS,
VUVYOD_ASR_pacman.cif,VUVYOD,VUVYOD_ASR_pacman,ASR,,,,6392,c76cd69b545e593cea24f501e6358e6e11969f2d,'Bi4 C60 O24',PASS,
VUVYOD_FSR_pacman.cif,VUVYOD,VUVYOD_FSR_pacman,FSR,,,,6404,075b9e207da10a609aeffea925b436c3b4434b1f,'Bi4 C60 O24',PASS,
VUWROW_FSR_pacman.cif,VUWROW,VUWROW_FSR_pacman,FSR,,,,10115,2bcbe556ee933892a596c12575a6ca35fac09552,'Nd2 H58 C62 N4 O20',PASS,
VUWRUC_FSR_pacman.cif,VUWRUC,VUWRUC_FSR_pacman,FSR,,,,27410,e5eac6f4e4f662bf9667d470ea03ba51b539d7bf,'Nd8 H160 C176 N8 O60',PASS,
VUZDEC_ASR_pacman.cif,VUZDEC,VUZDEC_ASR_pacman,ASR,,,,21633,48081313ba054eead3d3c724f314342576285f89,'Zr12 H88 C168 N8 O48',PASS,
VUZDOM_ASR_pacman.cif,VUZDOM,VUZDOM_ASR_pacman,ASR,,,,14116,8fcc089c12a76c5a050992b770bda3f4284a2ee9,'Zr12 H68 C92 N4 O32',PASS,
VUZFAA_ion_pacman.cif,VUZFAA,VUZFAA_ion_pacman,ion,,,,52801,24a9825c1600a0e887e486c30c76f885083a12c1,'Zr36 C504 I20 N48 O192',PASS,
WABVOL_ion_pacman.cif,WABVOL,WABVOL_ion_pacman,ion,,,,10149,6159bc00db439a6ef086e5a99e6b5ecef0b0629f,'K6 Cu6 H48 C20 N24 O42',PASS,
WABVUR_ion_pacman.cif,WABVUR,WABVUR_ion_pacman,ion,,,,9920,9f53a85d26a1518c212a3ae33ba0611458407eb2,'Li3 Cu6 H48 C20 N24 O42',PASS,
WABWAY_ion_pacman.cif,WABWAY,WABWAY_ion_pacman,ion,,,,9959,4676901ebcf4cf2adb53845e8895f3a358c8c00e,'Na3 Cu6 H48 C20 N24 O42',PASS,
WABWEC_ASR_pacman.cif,WABWEC,WABWEC_ASR_pacman,ASR,,,,8498,ccf1783c800de4e096f5c631bf39c94dfefe74a2,'K12 Cu12 C24 O72',PASS,
WAFKAQ_FSR_pacman.cif,WAFKAQ,WAFKAQ_FSR_pacman,FSR,,,,9505,1cd3d28bf157eab1d1fc361d277877a68b615aad,'Zn4 H48 C64 N4 O16',PASS,
WAFKIY_FSR_pacman.cif,WAFKIY,WAFKIY_FSR_pacman,FSR,,,,5376,fea91beaa0b775aa45bc4f4b9524b5d9090e480e,'Zn2 H32 C28 N2 O8',PASS,
WAFLIB_ASR_pacman.cif,WAFLIB,WAFLIB_ASR_pacman,ASR,,,,6157,b64c47c1827654cf4fc47a09a77c7ae7d47836ea,'Zn4 H22 C38 N8 O12',PASS,
WAGQAY_ASR_pacman.cif,WAGQAY,WAGQAY_ASR_pacman,ASR,,,,23803,5f2811d6342541c0c88345776e53c76bda34d42e,'Ni15 H114 C186 O42',PASS,
WAHDIT_ASR_pacman.cif,WAHDIT,WAHDIT_ASR_pacman,ASR,,,,17762,83f4deed9c0104e3e4bcb2bd66f578b9dd2a8cfc,'Na32 H96 C48 Cl8 O80',PASS,
WAHDIT_FSR_pacman.cif,WAHDIT,WAHDIT_FSR_pacman,FSR,,,,17802,d89328fa722413aa8e73f6eb9eda8f762828238e,'Na32 H96 C48 Cl8 O80',PASS,
WAHFUJ01_ASR_pacman.cif,WAHFUJ01,WAHFUJ01_ASR_pacman,ASR,,,,11297,b9e6c6eeeb2607361e503741b277e0f79273757b,'Cu4 H44 C72 N20 O24',PASS,
WAHFUJ01_FSR_pacman.cif,WAHFUJ01,WAHFUJ01_FSR_pacman,FSR,,,,11285,9708f9b4d3812074572065f9c63ef65e8deee5b0,'Cu4 H44 C72 N20 O24',PASS,
WAHFUJ_ASR_pacman.cif,WAHFUJ,WAHFUJ_ASR_pacman,ASR,,,,11294,316db68453af269a604694010edddcd49a4a9444,'Cu4 H44 C72 N20 O24',PASS,
WAHFUJ_FSR_pacman.cif,WAHFUJ,WAHFUJ_FSR_pacman,FSR,,,,11295,59e366f124270277a742bcfd2bfa75eb21432e6e,'Cu4 H44 C72 N20 O24',PASS,
WAHGIY_ASR_pacman.cif,WAHGIY,WAHGIY_ASR_pacman,ASR,,,,12296,1a4c2e0e24e55f37b26a31518f3bf72ce7855cfc,'Cu4 H52 C80 N20 O24',PASS,
WAHGIY_FSR_pacman.cif,WAHGIY,WAHGIY_FSR_pacman,FSR,,,,12303,102816b724879eb2ea4bdce9066212be880f2228,'Cu4 H52 C80 N20 O24',PASS,
WAHMEY01_ASR_pacman.cif,WAHMEY01,WAHMEY01_ASR_pacman,ASR,,,,7496,4477f4b8aa400f9e3d2cf5a8945f2f02c229c2ed,'Fe3 H24 Au6 C48 N24',PASS,
WAHMEY01_FSR_pacman.cif,WAHMEY01,WAHMEY01_FSR_pacman,FSR,,,,5963,907b7981373f4c87fe06959dcc1ce0b34e77b6e8,'Fe3 Au6 C48 N24',PASS,
WAHMEY_ASR_pacman.cif,WAHMEY,WAHMEY_ASR_pacman,ASR,,,,5969,c1d7cd05bca8c1e9050086d3dbded58ad3f53477,'Fe3 Au6 C48 N24',PASS,
WAHMEY_FSR_pacman.cif,WAHMEY,WAHMEY_FSR_pacman,FSR,,,,5965,5f886bf4a31798999afb33aafb6cc9e4a50fabcc,'Fe3 Au6 C48 N24',PASS,
WAHNUQ_ion_pacman.cif,WAHNUQ,WAHNUQ_ion_pacman,ion,,,,31311,2a2dc66a885861ad036a38c35566fa7d8076c1cf,'Zn5 Co6 H144 C204 N66 O48',PASS,
WAJGIY_ASR_pacman.cif,WAJGIY,WAJGIY_ASR_pacman,ASR,,,,12453,e1ecdba1acc186ec52e022b78e1d5de82d961403,'K4 Mn4 H72 W2 C64 N24 O12',PASS,
WAJGIY_FSR_pacman.cif,WAJGIY,WAJGIY_FSR_pacman,FSR,,,,12433,d34366106d39fa0db8111d7a2b6ba11a522d3442,'K4 Mn4 H72 W2 C64 N24 O12',PASS,
WAJHOG_ASR_pacman.cif,WAJHOG,WAJHOG_ASR_pacman,ASR,,,,11081,1bdd78b774124267a6e989bac6e1a769137c79ff,'Li8 Zn8 H24 C72 O48',PASS,
WAJLEA_ion_pacman.cif,WAJLEA,WAJLEA_ion_pacman,ion,,,,21252,1488d3fc7bd590e453c19ae3c588e3de5cdff075,'Cr3 Co6 H120 C126 N36 Cl3 O24',PASS,
WAMRIN02_ASR_pacman.cif,WAMRIN02,WAMRIN02_ASR_pacman,ASR,,,,11432,e16eeac8878b2a3b2dea01b49cb9c98a68158233,'Mg6 H52 C64 N8 O36',PASS,
WAMRIN02_FSR_pacman.cif,WAMRIN02,WAMRIN02_FSR_pacman,FSR,,,,12195,7fe7a841d2e90f177feb79f493c028be8c844ad9,'Mg6 H60 C64 N8 O40',PASS,
WANBOE_ASR_pacman.cif,WANBOE,WANBOE_ASR_pacman,ASR,,,,25810,911a0ed47fd92abc040d0099ee054ded02d9e049,'Na14 Pr8 P10 H18 W60 C32 N4 O240',PASS,
